question,answer,category,difficulty
"A form of this quantity for a galaxy equals an observed form of this quantity over the sine of inclination. This quantity is measured via the tangent-point method at distances less than the galactocentric radius. Inferring this quantity from spectral line width enables estimation of a galaxy’s luminosity with the  Tully–Fisher relation. This quantity’s deviation from a Keplerian profile is evidence for dark matter, as shown on the vertical axis of galaxy rotation curves. Hubble’s law equates a form of this quantity with Hubble’s constant times proper distance. Changes in frequency depend on relative values of this quantity in the Doppler effect. For 10 points, name this quantity measured in kilometers per second.",velocity  ,Science,5
"Henrietta Lacks’s doctor George Gey popularized the in vitro use of this protein harvested from rat tails. The letter “O” is unusually common in this protein’s one-letter amino acid sequence. This protein’s type I  isoform is used to coat cell culture plates. Matrigel is a mixture of this protein with laminin that mimics a basement membrane by adhering to  integrins. G. N. Ramachandran proved this protein is a right-handed helix of three left-handed glycine-rich helices. Cells need vitamin C to make this protein’s numerous hydroxy·proline residues. Fibers of this protein guarantee the stiffness of the extracellular matrix. For 10 points, name this component of connective tissue, the most common protein in humans.",collagen  ,Science,5
"The study of this class of particles motivates C·A·R algebras, which complement CCR algebras. The Hubbard model features a lattice of this class of particles. The antisymmetric wave functions of these particles cause them to be described by anti-commuting fields in the spin–statistics theorem. Examples of these particles that behave as their own antiparticles were hypothesized by Ettore Majorana. Baryons  exemplify the “composite” type of these particles whose “elementary” type is exemplified by quarks and leptons. The Pauli exclusion principle applies to these particles, which have half-integer spin. For 10 points, name these particles that are contrasted with bosons and named for an Italian physicist.",fermions ,Science,5
"These compounds migrate and insert into a carbon-zirconium bond in the propagation step of a Kaminsky catalyst. These compounds are the oxidation products when a free radical polymer disproportionates. Catalytic cracking is used to produce these short-chain molecules at an oil refinery. These compounds coordinate aluminum to form vinyl cations that eliminate a beta-hydride in the mechanism of a  Ziegler–Natta catalyst. The kinked chain of an unsaturated fatty acid is one of these compounds. Industrial plastics like PVC or PE are polymers of these compounds, which have formulas of the form “C n H two n.” For 10 points, name these compounds that react together to form poly·olefins and have a carbon-carbon double bond.",alkenes  ,Science,5
"When this quantity is infinite, an object named for Hamel  may be replaced by one named for Schauder . This quantity for the degree-k exterior algebra of X equals this quantity for X, choose k. Two values for this quantity, rank and nullity, sum to this quantity for the domain of a linear transformation. The  “Minkowski–Bouligand”  form of this quantity is alternatively named for counting boxes. This quantity equals the cardinality of a basis set. This quantity’s “Hausdorff” form describes the coastline of England’s “fractional” value of this quantity, which characterizes fractals. This quantity equals the number of coordinates in Euclidean space. For 10 points, name this integer geometric quantity denoted d.","dimension  ",Science,5
"These devices are “tuned” with signal recycling, which was first implemented in GEO600. Noise curves for these devices plot frequency versus strain measured in inverse-square root hertz. A 2015 “Advanced” expansion to some of these devices added transduction from a type of these devices in which a cavity is formed between two moveable wedged optical flats. The Fabry–Pérot etalon is a type of these devices. A sandstone block in a pool of mercury was central to one of these devices at  Case Western Reserve. The existence of the luminiferous aether was debunked with one of these devices by Michelson and Morley. For 10 points, name these devices that measure a namesake optical phenomenon and are the “I” in “LIGO.”",interferometers  ,Science,5
"The heat of this process is the leftover background signal once binding is finished in isothermal titration calorimetry. Phase-separated helium isotopes cool a cryogenic refrigerator named for this process. At the infinite limit of this process, a chemical’s activity coefficient reaches a limiting value, its vapor pressure obeys Henry’s law, and its mole fraction approaches  zero. An assay standard curve is prepared by performing this process serially in log-fold decrements, pipetting a stock from tube-to-tube. This process names the equation “C1 V1 equals C2 V2.” Colligative properties vanish as this general process is done, since it lowers molality. For 10 points, name this decrease in a solution’s concentration.",dilution ,Science,5
"Maze procedures coat this organ in a labyrinth of scar tissue. LVADs  are bridges to transplantation to this organ. St. Thomas’ solution is used to induce hyperkalemia before deep hypothermic surgery on this organ. It’s not the kidney, but in 2022, eGenesis transplanted this organ from a gene-edited pig into a human. CABG  surgery is done on this organ. During surgeries to fix a bundle branch block or  Tetralogy of Fallot in this organ, patients may be placed on a bypass machine. Christiaan Barnard performed the first human transplant of this organ. A balloon inflates the arteries that wrap around this organ in a coronary angioplasty. For 10 points, defects in which organ’s sinoatrial valve are corrected by a pacemaker?",heart ,Science,5
"C. ljungdahlii  converts syn·gas into this compound and acetate. Renewable polyethylene is made by harvesting this compound from bagasse , then dehydrating and polymerizing it. Etymologically, the word enzyme derives from proteins like zymase  that make this chemical anaerobically by de·carboxyl·ating pyruvate, then reducing acetaldehyde . A 10 percent solution of this liquid is used today instead of  tetra·ethyl lead to prevent knocking. This industrial chemical is made by hydrolyzing the cellulose in sugarcane, feeding the glucose to Saccharomyces, and finally distilling this product to its azeotrope. In the US, this biofuel is made from corn and added to gasoline. For 10 points, yeasts ferment sugar into what simple alcohol?",ethanol ,Science,5
"A state of matter named for this scientist that is derived from a strontium Bose–Einstein condensate can contain 170 strontium atoms within one atom. This scientist’s “polaron” involves a namesake type of atom that has an electron with an extremely large principal quantum number. Subscripts of infinity and “H” distinguish versions of this scientist’s namesake constant for heavy atoms and hydrogen, respectively. Evaluating a formula named for this scientist at “n-sub-one equals one” while varying n-sub-two yields the  Lyman series. This scientist’s namesake formula gives the vacuum wavenumber of photons emitted by electronic transitions. For 10 points, name this Swedish physicist who names a constant denoted R.",Johannes Rydberg ,Science,5
"The structure of these diagrams is inferred by the MrBayes and MEGA  software packages. Coalescent theory interprets these diagrams backwards-in-time to figure out when a random variable diverged. These diagrams are constructed from binary character tables by assigning syn·apo·morphies to an in·group in systematics. Linus Pauling proposed calibrating these diagrams by aligning  genes like cyto·chrome C, which are so essential that their sequences mutate like clockwork. On these diagrams, the principle of parsimony dictates that members of a clade which have a homologous structure also probably shared a common ancestor. For 10 points, name these diagrams that illustrate evolutionary history using branches and roots.",phylogenetic trees ,Science,5
"Dynamical friction becomes inefficient at values on the order of this unit, well before the inspiral stage, in this unit’s “final problem.” When d is expressed in this unit, log-base-ten of d equals one plus one-fifth times a “modulus” equal to little m minus big M. This unit is typically used to report the reciprocal of a small angle denoted p or pi. Kilometers per second per  million of this unit is the typical compound unit for Hubble’s constant. This unit, which is roughly equal to three light-years, is defined as the distance at which an object has a parallax of one arcsecond. For 10 points, name this astronomical unit of distance that is often misidentified as a unit of time.",parsecs  ,Science,5
"Three of these devices form a negative feedback loop in the Wilson current mirror. Two of these devices are biased with the same current in modern differential, or “long-tailed,” pairs. These devices can exhibit a small-signal output resistance due to the Early effect, which is represented by adding a resistor to the hybrid-pi model. A type of these devices transitions from  triode mode to saturation mode when the voltage between the gate and the drain exceeds a threshold. These devices come in “bipolar junction” and “field-effect” types. The number of these devices in an IC doubles every year according to Moore’s law. For 10 points, name these semiconductor devices that act as three-terminal switches or amplifiers.",transistors ,Science,5
"In October 2024, Kevin Buzzard will begin a five-year project to formalize an instance of this task as part of the Xena Project. Calc, term, conv, and tactic modes are used to verify this task with the software Lean, a competitor of Coq . The abbreviation “W·L·O·G” is used to justify arbitrary choices in this task. In an early application of computers to complete task, Appel and Haken checked 1,834  cases. A method or example is provided by constructive instances of this task that may be performed via exhaustion, induction, or contradiction. This task is performed in two columns with statements like “S·A·S” and “SSS” in typical geometry curricula. For 10 points, name this task of demonstrating a mathematical truth.","proof-writing  ",Science,5
"This quantity is assumed to be independent of pressure to eliminate the integral from a liquid’s Poynting factor. This quantity is assumed to be negligibly small for liquids to derive the Clausius–Clapeyron equation. When ethanol and water are mixed 50-50, this quantity decreases by 3 percent compared to an ideal solution. This quantity for the liquid and vapor are two of the three roots of the  van der Waals equation. If this quantity is constant, the First Law reduces to “delta U equals Q,” since no work is done. For water, this extensive quantity is minimized at four degrees, and it unusually increases upon freezing. For 10 points, what quantity is measured from the bottom of the meniscus in a graduated cylinder?",volume ,Science,5
"A misplaced velamentous insertion of this structure often results in vasa previa. A vein carrying oxygenated blood through this structure is shunted into the ductus venosus to avoid the liver. Instead of adventitia, this structure’s two arteries are surrounded by Wharton’s jelly. A flexible “nuchal”  type of this structure can cause asphyxiation. Since HSCs and MSCs harvested from this structure are  safer than bone marrow stem cells for transplants, its blood is banked for long-term “biological insurance.” This structure connects the amniotic sac to the placenta, and a stump left over by clamping it creates a scar at the navel. For 10 points, what tube carrying blood from a mother to her fetus is cut at birth?",umbilical cord ,Science,5
"Counterintuitively, a first-order Lindemann  mechanism requires one of these events to activate “A” into “A-star.” The rate of these events, symbolized Z, is the ratio between the frequency and steric factors and is approximated as  “sigma, times root eight pi k B T, over reduced mass.” Molecular chaos assumes velocity is uncorrelated in the interval between these events, during which a molecule moves one  mean free path. The Arrhenius pre-exponential factor equals the frequency of these events times the probability they occur at proper orientation. The ideal gas law can be derived by using the force of these events to define pressure. For 10 points, kinetic molecular theory assumes what events are always elastic?",particle collisions ,Science,5
"In these features, strain rate is approximately proportional to the cube of basal shear stress according to Glen’s flow law. These features’ equilibrium line altitudes may limit vertical growth as they act as hypothetical “buzzsaws.” Firn increases in density and undergoes pore closure before being incorporated into these features. A disappearance of many of these features caused isostatic rebound. These objects’ “health” is measured by their  mass balance, which is negative during these features’ climate change-driven “retreat.” These features can leave behind namesake lakes and form moraines by depositing till. For 10 points, name these large, slow-moving masses of ice.","glaciers ",Science,5
"Vortices and anti-vortices are paired by the “BKT” one of these phenomena. The nature of these phenomena in the 2D Potts model depends on whether the number of states exceeds four. Mean-field theory is typically introduced with these phenomena as a motivating example. These phenomena correspond to symmetry group changes in Landau theory. The “order” of these phenomena depends on whether they feature continuous change in energy with the  order parameter. The Ising  model gains spontaneous magnetization via these phenomena. These phenomena occur when state variables cross a coexistence curve, but do not exceed its critical point. For 10 points, name these phenomena in which the state of matter changes.",phase transitions ,Science,5
"S-RNases kill cells in this substance if they have the same S-haplotype as papilla cells. The round allele for exines in this substance was William Bateson’s first example of a linked gene. This substance is transferred to unsuspecting targets by pseudocopulation. Self-incompatibility ensures allogamous transfer of this substance. Generative cells in this substance divide inside vegetative cells, then descend a  tube into the style. This substance’s resilient walls have three apertures in dicots . Gregor Mendel physically moved this substance to do test crosses. Male gameto·phytes in this substance are transferred from anthers to stigmas by wind or insects. For 10 points, name this sticky grain emitted by flowers.",pollen ,Science,5
"The cosmic background in this region of the electromagnetic spectrum shows that the star formation rate peaked at a redshift between one and two. Certain objects that primarily emit in this region are classified with spectral types L, T, or Y. This region dominates black body radiation from interstellar dust. To observe this region, one telescope uses a five-layer sunshield composed of Kapton E to protect its  hexagonal mirrors. To observe galaxies at unprecedented redshifts, the James Webb Space Telescope observes in this region. Brown dwarfs emit in this region because they are cooler than main sequence stars. For 10 points, name this region of the electromagnetic spectrum that precedes visible light in frequency.",infrared  ,Science,5
"Three values of this physical quantity are divided by the sines of angles in Lami’s  theorem. This quantity appears in a cross product and is decomposed in Varignon’s  theorem. Orthogonal displacement of two opposite-valued instances of this quantity yields a namesake “couple.” A linear combination of three forms of this quantity is dotted with virtual displacement in d’Alembert’s  principle. Orthogonal components of this quantity are summed in its  “Lorentz” form in electromagnetic fields. Equilibrium is reestablished by a “restoring” form of this quantity. This quantity’s moment is torque, which equals its product with the lever arm. For 10 points, name this quantity represented by arrows in free body diagrams.",force ,Science,5
"Ions like benzyl·pyridinium are named for these devices because they always fragment the same way in ESI mass spec. These devices’ two-point calibration scale was invented by astronomer Ole Rømer . A type of these devices measures the e·m·f from two alloys spliced at a Seebeck junction. Essentially, the Zeroth Law allows these devices to exist. In psych·rometry, these devices are wrapped in a damp cloth to provide  “wet bulb” measurements. These devices are poked through a Styrofoam lid and provide experimental data from a coffee cup calorimeter. For safety, red-dyed ethanol is used today in these devices instead of liquid mercury. For 10 points, Daniel Fahrenheit invented what type of device that measures temperature?","thermometers ",Science,5
" This element is dominant in the emission spectra of many subtypes of both WN and WC types of Wolf–Rayet stars. This element is the most abundant reactant in a reaction with rate proportional to the forty-first power of temperature that yields the Hoyle state. This element’s stellar mass fraction is denoted “capital Y.” Stars enter the horizontal branch after this element’s runaway  “flash.” This is the heaviest non-negligible element present in population III  stars because they formed from primordial gas. This element was discovered by observing the Sun’s chromosphere during a solar eclipse. Three atoms of this element fuse into carbon-12 in the triple-alpha process. For 10 points, name this second-lightest element.","helium  ",Science,5
"Two enzymes in this organelle use lipoic  acid as an anti·oxidant. A heme , iron-sulfur, and flavoprotein complex in this organelle de·hydrogenates a four-carbon di·carboxylic acid, then uses the hydrogen to convert coenzyme Q to QH2. To maintain this organelle’s redox potential, cells shuttle electrons into it via malate, rather than pumping in reduced  nico·tin·amide. Complexes I  through IV  dock in this organelle. This organelle oxidizes acetyl-CoA by condensing it with oxalo·acetate, then uses energy stored in NADH to build up a chemiosmotic  proton gradient. The cristae  folds of this organelle contain ATP synthase. For 10 points, name this organelle that houses the Krebs cycle and electron transport chain.",mitochondria ,Science,5
"Bonds between these molecules are indicated by parentheses in dot-parentheses notation. Long-range bonds between these molecules form in the wrong order in a pseudoknot and can create a three-way junction in an aptamer. Pi stacking between these molecules stabilizes adjacent rungs of the stem of a hairpin. These heterocyclic molecules are linked by either two or three hydrogen bonds which  anneal around 60 degrees Celsius, but melt at 95 in a thermal cycler. A nitrogen atom in these molecules is bonded to the one-prime carbon of deoxyribose. The purine class of these molecules bonds to complementary pyrimidines to hold together the phosphodiester backbone. For 10 points, name these molecules that pair up in DNA.",DNA bases ,Science,5
"Charles Blagden assisted this scientist in measuring the height of Garth Hill with a tripod barometer. This scientist criticized the term “latent heat,” but used it in the manuscript, “Heat,” which, like this scientist’s discovery of Ohm’s law, was published posthumously. This non-French scientist observed the output of a device inherited from John Michell  by using a telescope to read Vernier  scales through a hole. Cambridge’s Department of Physics is named for this scientist who identified  “inflammable air” that was later realized to be pure hydrogen. For 10 points, name this English scientist who used a torsion balance to measure the Earth’s density, indirectly making the first measurement of the gravitational constant.",Henry Cavendish,Science,5
"A quantity describing this phenomenon is estimated iteratively via the reciprocal of its square root with the Colebrook–White equation. A quantity describing this phenomenon appears on the vertical axis of a log–log plot that features a steep line to the left of many nearly parallel decreasing curves to show when that “factor” of this phenomenon equals 64 over the Reynolds number. This phenomenon drives head loss, which is calculated in the  Darcy–Weisbach equation. A form of drag named for this phenomenon is driven by turbulence against objects’ “skin.” A pipe’s roughness contributes to this phenomenon, causing energy loss during fluid flow. For 10 points, name this force that is reduced by lubricants.",friction  ,Science,5
"L-glutamine powder was approved to treat this disease in 2017. bluebird bio’s lentiviral treatment for this disease was approved on the same day in November 2023 as the first-ever CRISPR gene therapy, which also treats this condition. For 50 years, the only available drug for this molecular disease was a derivative of urea that activates synthesis of an alpha-gamma tetramer normally made only by  infants. This disease can be treated by transplanting bone marrow without the glutamate-to-valine mutation in beta-globin. Sufferers of this disease experience excruciating vaso-occlusion crises when erythrocytes get stuck in capillaries. For 10 points, name this genetic disease common in Black Americans which deforms red blood cells.",sickle cell disease ,Science,5
"To maintain these devices’ vacuum states without exacerbating loss at interfaces, they can be sealed with Brewster windows. These devices provide the typical setting for Faraday isolators, which prevent feedback from these devices. Magnets and these devices were used in Wieman and Cornell’s cooling techniques for producing the first Bose–Einstein condensate.  Q-switching activates these devices for short time periods by modulating resonator loss. The tunability of media used in these devices is governed by gain bandwidth. These devices add photons in order to raise the energy levels of electrons via optical pumping, resulting in population inversion. For 10 points, name these devices that emit polarized coherent light via stimulated emission.",lasers ,Science,5
"In Chara algae, two bands of this substance rapidly counter-rotate like a barber pole and are separated by a stationary indifference zone. Macro·molecular crowding in this substance causes inclusions like stress granules or P bodies to phase-separate from it. The phos·pha·tidyl·serine-rich inner leaflet is named for this substance. This substance rapidly flows in circular streams in plant cells and is  exchanged through their plasmo·desmata. After telo·phase, this substance is partitioned at the cleavage furrow between two daughter cells. Pseudo·podia are filled with this hydro·gel, which is cross-linked by actin and contains free ribosomes. For 10 points, name this liquid that surrounds the organelles in a cell.",cytosol ,Science,5
"The Unix command “mount” specifies one of these things as the bind mount of a device. The “tmp” one of these things is a typical use case for the sticky bit flag, which restricts additions to these things. Entries in these things are maps from names to i·node numbers. In many command-line utilities, the “r” flag specifies recursion over these things. Values in the environment variable  PATH specify these things. The shell commands “c·d” and “p·w·d” change and print the “working” one of these things, respectively. In Windows, a file’s location is specified with a backslash-separated list of these things. For 10 points, name these file system features that contain other files and are exemplified by one named “Downloads.”",directories ,Science,5
"Solids used as these materials include the garnet LLZO. Ideally, these materials have high transference numbers, wide stability windows, and don’t form dendrites at solid interfaces. These substances are rated by a quantity symbolized capital lambda and measured in siemens meters squared per mole. An ammonium chloride paste acts as this component to separate a carbon rod from the zinc casing in a dry  cell. In a device named for these liquids, the mass plated is proportional to current over Faraday’s constant. The anode and cathode are dunked in these liquids in both galvanic cells and in non-spontaneous cells named for these salty solutions. For 10 points, name these conductive materials used in batteries and consumed in sports drinks.",electrolytes ,Science,5
"Early computational models showcasing this property were programmed by Ellen Fetter in a role that she took over from Margaret Hamilton. Systems with this property’s “quantum” form can retain “scarring” linked to their classical analogs. This property titles a 1987 James Gleick book about “Making a New Science” that discusses Feigenbaum’s characterization of period-doubling bifurcations. Curves that resemble many overlapping  figure-eights illustrate this property in the Lorenz attractor. This property arises when a system is highly sensitive to minor changes in initial conditions, as exemplified by the double pendulum. For 10 points, name this property of unpredictable systems that feature the butterfly effect.",chaos ,Science,5
"This quantity and oblateness may be in a positive feedback loop mediated by hypothesized “climate friction.” An ongoing decrease in this quantity creates annual insolation  anomalies and increases glaciation at high latitudes. In Milankovitch cycles, the 41,000-year period for this quantity is slower than precession, but faster than eccentricity. Most of the Earth’s value for this quantity is attributed to Theia by the  giant impact hypothesis. Precession of lunar nodes is matched to minor changes in this quantity via nutation. This quantity is the angle between the ecliptic plane and the celestial equator. For 10 points, what quantity measures the angle between a planet’s orbital and rotational axes, which gives rise to seasons?",axial tilt ,Science,5
"Rates of this process are the edge weights in a stepping-stone model. The rate of this process increases with area in the target effect and co-varies with extinction in island biogeography. This process rescues the dying patches in a metapopulation. Zooplankton do this process “diel,” or every day, in a vertical direction. In matrix models, the net rate of this process plus  birth rate minus death rate equals the change in population size. Open populations can undergo this process from sources to sinks. Barriers against this mechanism of gene flow cause allopatric speciation. Wildebeest in the Serengeti do this process in a circle, following the rain. For 10 points, name this often seasonal change in an animal’s habitat.","migration ",Science,5
"The efficacy of drugs with this property is enhanced by the crossfire effect. A common drug that has this property is purified by “milking” a moly cow and is denoted with the suffix “99-m.” Drugs with this property are used for theranostics like SPECT. Dosing of drugs with this property is calculated by comparing the “effective” and “absorbed” joules per kilogram, measured in either  grays or sieverts. Chemicals like fluorodeoxyglucose that have this property are used as tracers because they are detected with a scintillator during a PET scan. “Hot” molecules with this property like iodine-131 kill tumors by inducing mutation. For 10 points, name this property of unstable molecules that undergo nuclear decay.",radioactive ,Science,5
