question,answer,category,difficulty
"In a song from this musical, a woman reasons that “there are mouths to be kissed before mouths to be fed” and decides to “celebrate what passes by.” The Greek chorus-like quintet of singers who recur in this musical are termed “Liebeslieder.” A man in this musical sings that “Stendhal would ruin the plan of attack / as there isn’t much blue in The Red and the Black” while debating whether to seduce a woman or take a nap. A song from this musical that alternates between 12/8 and 9/8 was written for  Glynis Johns and describes“me here at last on the ground / you in mid-air.” In this musical, Fredrik Egerman accepts Desirée Armfeldt’s marriage proposal at her Swedish estate shortly after she sings “Send in the Clowns.” For 10 points, Ingmar Bergman’s Smiles of a Summer Night inspired what Stephen Sondheim musical titled for a Mozart piece?", A Little Night Music ,Fine Arts,9
"This is the first word in the title of a Third Stream suite for orchestra and three jazz soloists whose instrumentation also calls for pieces of scaffolding. This is the first title word of Billy Strayhorn's last completed composition. The drug overdose of the composer's brother inspired a Mark-Anthony Turnage suite titled for this noun ""on the Floor."" An album whose title begins with this word features vocals by Miles Griffith and Cassandra Wilson in a  ""Work Song"" subtitled for this word and contains multiple tracks titled ""Calling the Indians Out."" This is the first noun in the title of a work that follows the story of the enslaved Jesse and Leona and, in 1997, became the first jazz composition to receive the Pulitzer Prize for Music. For 10 points, name this substance that is ""on the Fields"" in the title of an oratorio by Wynton Marsalis.","blood ",Fine Arts,9
"A movement in this genre, called an “extension of silence” by Paul Tortelier, was sometimes played at 32 beats per minute by Rostropovich. That movement in this genre with no double stops is in Bach’s Fifth Cello Suite. One of this genre’s standard rhythms, “quarter, dotted quarter, eighth note,” is used in its setting as the final chorus of the St. Matthew Passion. This dance form’s faster original version from  colonial Latin America was banned by the Spanish Inquisition. The Aria of the Goldberg Variations is actually composed as one of these dances. In four-movement Baroque dance suites, this dance occurs after a courante and before a gigue. A movement in this genre from Handel’s Keyboard Suite in D Minor with a theme and variations form was used in the film score of Barry Lyndon. For 10 points, name this slow Baroque dance form in 3/4  time, many of which used the tune of La Folia.",sarabande ,Fine Arts,9
"This building contained a mosaic showing a fisherman next to a storm-battered ship filled with the Apostles. In this building’s grottoes, archaeologists discovered a mosaic depicting Christ as Sol Invictus with grape vines in the background. A sculpture taken from the Pantheon and moved to this building’s courtyard depicts two peacocks flanking a massive pinecone. Giotto’s Stefaneschi Triptych was commissioned for this building, for which Cardinal Stefaneschi also commissioned the  Navicella. Bronze spiral-shaped columns named after King Solomon were taken from this building and incorporated into a sculpture whose canopy contains the Barberini coat of arms. This building was redesigned in the shape of a Greek cross by Bramante. For 10 points, Constantine the Great commissioned what building, which was rebuilt in the 16th century as the world’s then-largest basilica?",Old St. Peter’s Basilica ,Fine Arts,9
"A site-specific artwork in this country that incorporates pieces of clay from around the world and a bronze sculpted tree is Giuseppe Penone’s Germination series. A cultural museum in this country designed by Norman Foster has visitors walk between five wing-shaped, stainless steel thermal towers that help draw cool air naturally through the museum. An eight-layered dome tessellated with stars evokes a “rain of light” in a building in this country. The flower  Hymenocalis inspired a Y-shaped skyscraper in this country designed by Skidmore, Owings, and Merrill. This country is home to Frank Gehry’s unfinished design for a branch of the Guggenheim and a Jean Nouvel-designed Louvre. A rapidly growing city in this country contains the artificial Palm Jumeirah islands and many luxury hotels. For 10 points, what country is home to the world’s tallest skyscraper, the Burj Khalifa?",United Arab Emirates ,Fine Arts,9
"After moving to this modern-day country, Charles Theodore Pachelbel, the son of Johann, opened a music school and wrote organ music. This country’s Choristers Companion includes the piece “Green Field.” The Singing Master's Assistant contains a piece from this country whose lyrics depict a “trembling fear” that“seized all the guilty world around.” England and this country popularized “fuguing tunes,” which inspired the “When Jesus Wept” movement of a 1956  “Triptych” and are used in this country’s Sacred Harp style. The hymn “Africa” is by William Billings, who led a school of “tunesmiths” in this country whose second iteration included Amy Beach. The ballad opera The Disappointment quotes a tune from this country about a man who “stuck a feather in his cap.” For 10 points, name this country whose early composers made arrangements of ""Yankee Doodle.""",United States of America ,Fine Arts,9
"A film set in this country ends as a woman in heels runs into the sand to follow her lover, abandoning La Bessière. An Umberto Eco essay subtitled “The Clichés are Having a Ball” mocks a film set in this country as an “orgy of sacrificial archetypes.” A pre-Code film set in this country contains a famous scene in which a singer played by Marlene Dietrich dons a tailcoat and kisses another woman. Hank and Jo McKenna’s son is kidnapped in this country in a film that climaxes at a London  embassy during Doris Day’s performance of“Que Sera, Sera,” Hitchcock’s The Man Who Knew Too Much. Dwarf extras appear in a scene set in this country that used fog to obscure a cardboard model of a plane on a runway. In that Michael Curtiz film set in this country, the song “As Time Goes By” is played by the café pianist Sam. For 10 points, name this setting of Casablanca.",Morocco  ,Fine Arts,9
"This artist may have been inspired by Salvator Rosa’s Democritus in Meditation to paint a hermit philosopher studying in a cavern entrance in one work. This artist created several views of Virgil’s tomb during a trip to Italy that also inspired his view of Vesuvius erupting from Posillipo. The cartographer Peter Perez Burdett modeled for a figure taking notes from a red-cloaked man near an astronomical diagram in one of this artist’s paintings. Two assistants stand at the back of a vaulted room and watch an  alchemist handle a tube of phosphorus in one of this artist’s paintings. This member of Erasmus Darwin’s Lunar Society painted a long-haired scientist handles a glass vacuum chamber in one of his many candlelit scenes. For 10 points, name this British artist of A Philosopher Lecturing on the Orrery and An Experiment on a Bird in the Air Pump.",Joseph Wright of Derby,Fine Arts,9
"This man inspired a “secular” cantata that Virgil Thomson called “superficially warlike,” subtitled A Free Song. Baritone Nmon Ford premiered a Jennifer Higdon piece inspired by this man, which draws on a 1946 oratorio written after FDR’s death. Faye Robinson and the Boston Symphony Orchestra premiered a 1996 Pulitzer Prize-winning piece for voice and orchestra named for a work by this man, the most famous piece by George Walker. A B-flat minor brass fanfare on the word  “Behold” opens a symphony inspired by this author, whose fourth movement, “The Explorers,” has the orchestra imitate a ship carrying away the soul. Three poems by this author inspired the Dona nobis pacem by a composer who also used his poems for A Sea Symphony. For 10 points, name this author who inspired Paul Hindemith’s oratorio When Lilacs Last in the Dooryard Bloom'd.",Walt Whitman ,Fine Arts,9
"Description acceptable. Albums closely associated with this movement, such as Crocodile Love and Scatterlings were composed by the band Juluka. An English rock song associated with this movement notes,“You can blow out a candle / But you can't blow out a fire.” The album Tomorrow includes a song about a major event in this movement that repeats the line “I want to see him walking down the streets,” followed by ""no more war zone."" Thumbtacks gave a piano a metallic sound in imitation of  marabi music in an unofficial anthem of this movement that featured Morris Goldberg on saxophone. As part of this movement, the exiled Abdullah Ibrahim composed the jazz song “Mannenberg.” A song from this movement called “Bring Him Back Home” was composed by Hugh Masekela. Miriam Makeba made several songs as part of, for 10 points, what movement that produced the protest songs “Biko” and “Soweto Blues”?",anti-apartheid movement  ,Fine Arts,9
"Nikolaus Dumba’s admiration for one person in this profession led him to commission a now destroyed portrait in which that person sits in profile in front of a hazy group of people. A person in this profession may have been allegorized as John the Evangelist in a sculpture that depicts a bronze eagle resting near his feet. In a painting titled for a person from this profession, a topless woman with a vivid blue skirt appears in a section that also includes three nude, black-haired  gorgons. Max Klinger’s bare-chested sculpture of a person in this profession was made for an exhibit that also featured a painting allegorizing one of that person’s works with the ape-like Typhoeus and a knight covered in gold leaf. For 10 points, a member of what profession inspired Gustav Klimt to adorn the walls of the Vienna Secession Building with his Beethoven Frieze?",composers  ,Fine Arts,9
"Irving Townsend produced a set of 58 performances by this musician that were used as interstitial “fillers”for NBC. This musician claimed to be a “fish and bread” performer while working odd jobs during the Depression. This musician performs “Trouble of the World” in a cameo at Annie's funeral at the end of Douglas Sirk's film Imitation of Life. This musician's first major hit describes a time that “will be always howdy, howdy” when “we gonna live on forever.”  Duke Ellington had this musician add vocals for the version of ""Come Sunday"" that appears on Black, Brown, and Beige. This singer of “Move On Up a Little Higher” famously cheered “tell 'em about the dream, Martin” at the March on Washington, where she sang “How I Got Over.” For 10 points, name this “Queen of Gospel,” often called Sister Mahalia.",Mahalia Jackson ,Fine Arts,9
"Jasper Johns traced out a fallen soldier in this artwork, painted over it in black, rotated it 90 degrees, and placed it in the left half of the painting Perilous Night. This work is the subject of the second essay in Joris-Karl Huysmans’s Trois Primitifs, and in it, he discusses the puzzling nature of a crowned woman in this work who peers out of a doorway and is surrounded by a bright halo. That figure in this work appears near an angel playing the  viola da gamba underneath an ornate canopy. In this work, the phrase “He must increase, but I must decrease” is written next to John the Baptist, who points at an emaciated and pustulent figure. A demon with a bird’s head raises a stick to a saint in blue while a dragon-headed demon pulls at his hair in a scene from this work’s depiction of the Temptation of St. Anthony. For 10 points, name this altarpiece by Matthias Grünewald.",Isenheim Altarpiece,Fine Arts,9
"In a lost Hamburg opera, this character writes the play “The Judgment of Paris” and interacts with an openly gay character called his “little one.” This character's aria “Come nube che fugge dal vento” draws on the oratorio The Triumph of Time and Truth. In that opera, this character’s mother sings the aria “Se vuoi pace,” and Pallas and Narcissus are tricked into supporting him. In another opera, this character’s wife originally doubled as  La Fortuna, who opposes La Virtù. This character and his wife sing, “I gaze upon you, I desire you,” in the duet “Pur ti miro.” In that opera, this character exiles his first wife Ottavia, who sings the aria“Addio, Roma!” In a Handel opera, this castrato character renounces his love for his second wife at the orders of the titular Agrippina. For 10 points, name this ruler who, in a Claudio Monteverdi opera, exiles Drusilla to marry Poppea.",Nero ,Fine Arts,9
"This dancer’s work inspired a collaborative ballet by Maurice Bejárt and Rodion Schchedrin created for Schchedrin’s partner Maya Plisetskaya. Anabelle Gamson’s revival performances of works by this dancer were based on her studies with this dancer’s student Julia Levien. A dance by this choreographer that incorporated rose petals inspired Frederick Ashton’s Five Brahms Waltzes in the Manner of . This dancer theorized that the  solar plexus was the source of all movement as part of her technique to emulate natural and flowing movement. Six students of this dancer were adopted as her “artistic daughters” and took this dancer’s last name. This dancer’s admiration of the ancient Greeks led her to frequently dance in a tunic and barefoot. For 10 points, name this American dancer who died after her scarf was caught in a car’s wheel.",Isadora Duncan ,Fine Arts,9
"A slow chamber movement by this composer begins with the 2/4 melody  “eighth notes B flat-D-D-B flat, quarter notes E-flat, D, C,” briefly switching to 3/4 in the third bar. This composer  commemorated the violinist Ferdinand Laub with an E-flat minor Andante funebre movement in his third and final string quartet. A set of E major variations ends with the return of the theme from the opening“Pezzo elegiaco” in this composer’s two-movement  Piano Trio in A Minor. This composer, who arranged his first string quartet’s Andante cantabile for cello and orchestra, was commemorated by Rachmaninoff’s second Trio élégiaque. This composer’s string sextet Souvenir de Florence was written during a visit to Italy that also produced his opera The Queen of Spades. For 10 points, name this Russian composer whose non-chamber works include Swan Lake.",Pyotr Ilyich Tchaikovsky ,Fine Arts,9
"In one entry from a series titled for one of these objects, a ceiling light partially obscures the head of a woman who feeds a cherry to a caged bird. Georgia O’Keeffe’s face was cut and pasted onto a figure who is one of several people who sit in front of one of these objects in Mary Beth Edelson’s collage Some Living American Women Artists. The artist poses around one of these objects with her fictional friends and family in a series of 20 black-and-white photographs by  Carrie Mae Weems. One of these objects primarily makes up an installation that was criticized during its exhibition at the University of D. C. One of these objects sits on top of a porcelain base signed with 999 names in an artwork that consists of custom place settings for figures like Cleopatra. For 10 points, name these objects, one of which shaped like a triangle makes up Judy Chicago’s The Dinner Party.",tables ,Fine Arts,9
"This artist’s brother posed for portraits as Pierrot “laughing” and “running.” Twelve profiles of this artist and this artist’s brother Adrien were displayed in sequence to create two “revolving portraits.” Claude Monet used this artist’s studio at No. 35 to paint the Boulevard des Capucines and to exhibit Impression, Sunrise. A stunt by this artist inspired the Belgian term for crowd-control barriers. Caricatures of many of this artist’s colleagues appear in giant lithographs that this artist termed his  “Pantheon.” This artist wired together Bunsen “batteries” as artificial lights to photograph the Paris catacombs. This artist’s top hat flies away in an Honoré Daumier cartoon that depicts him “elevating Photography to Art.” For 10 points, name this French photographer who used a hot air balloon to take aerial photographs of Paris and went by a one-word pseudonym.",Nadar ,Fine Arts,9
"A director with this first name made the film Run, Man, Run as a sequel to a film in which Corbett hunts down a falsely accused murderer. In a film by a director with this first name, a major shoots the four points of a cross in a graveyard while taunting the injured protagonist, who had saved the prostitute Maria from crucifixion. In a film by a director with this first name, a cannonball fired through a wall narrowly saves the protagonist from being hanged by his former partner in a scam to  collect bounty money. This first name is shared by the director of the Franco Nero film Django and by the director of a film that climaxes in a standoff at the Sad Hill Cemetery between Tuco, Angel Eyes, and Blondie set to Ennio Morricone’s “The Ecstasy of Gold.” For 10 points, give this first name of the director of the Spaghetti Western The Good, The Bad, and The Ugly.",Sergio ,Fine Arts,9
"A musician who became a bandleader playing this instrument featured Bob Cranshaw on his album The Village Caller!, released shortly before his standard “The Loop.” A player of this instrument performed his“Dance of the Octopus” as part of a trio with Tal Farlow and Charles Mingus. Johnny Lytle and Red Norvo played this instrument, also played by a composer who, with John Coltrane, wrote the standard “The Late, Late Blues.” A player of this instrument referenced his characteristic facial features in the track  “Bags’Groove.” This was the primary instrument of a musician who, while with Benny Goodman's band, co-wrote “Flying Home.” Gary Burton pioneered a “four mallet” technique for this instrument played by Milt Jackson and Lionel Hampton. A dampening bar and electric motor control the pitch of, for 10 points, what resonating percussion instrument?",vibraphone ,Fine Arts,9
"Johannes Tinctoris developed eight rules for this discipline in his three-book treatise on it. The most common taxonomy of this discipline was anticipated in Girolamo Diruta’s dialogue Il Transilvano. An author cited gout as the reason for not explaining a complex form of this discipline in a work where he discusses a“florid” type of this discipline with his master Aloysius. It’s not ballet, but  echappée and cambiata are introduced to students at higher levels of this technique. Oblique and contrary are two of three classifications for motion within this discipline, which was grouped into five “species” by the author of Gradus ad Parnassum. This technique is usually achieved by building from a cantus firmus. For 10 points, name this discipline codified by music theorists like Johann Fux, which describes the independent motion of two melodic parts.",counterpoint ,Fine Arts,9
"An artist from this country sculpted a larger-than-life statue of Elizabeth II placing her hands on her lap. That artist from this country painted a portrait of a princess in a blue dress wearing a turban that was considered lost until being discovered in a London flat in 2017. A culture in this country that sculpted hollow, terracotta figures with triangular eyes was described by Bernard Fagg. While searching for Atlantis in this country, Leo  Frobenius discovered giant heads crafted using the lost-wax method. The heads of merchants and mudfish line the collar of an ivory portrait mask from this country depicting the queen mother Idia. During an 1893 punitive expedition, hundreds of brass plaques were looted from this country, some of which depict rulers named oba. For 10 points, the Ile-Ife heads were made in which country from which the British looted the Benin Bronzes?","Federal Republic of Nigeria ",Fine Arts,9
"An early collection by this fashion designer was lost when the items were left in trash bags outside a club and thrown away. This designer exhibited a dress made of ostrich feathers and microscope slides painted red at a show whose models were enclosed in an asylum-like mirrored box. A Scottish-inspired collection by this designer was exhibited in a glass pyramid and ended with a life-sized projection made using Pepper’s Ghost. This designer’s friendship with  Lady Gaga inspired the latter to wear this designer's armadillo heels while debuting “Bad Romance” at this designer's collection Plato’s Atlantis. This designer’s hologram of Kate Moss was displayed at the Met’s retrospective on him, Savage Beauty. For 10 points, skull scarves and low-cut “bumster”trousers are iconic looks by what rebellious British fashion designer who committed suicide in 2010?","Alexander McQueen  ",Fine Arts,9
"An artist from this country showed a general in a red dress standing on his boat and staring towards a gray mountain in one entry in a 100-painting series whose entries all depict the moon. A witch unfurls a scroll at the left side of a triptych from this country that depicts two warriors preparing to battle a gigantic skeleton. In another triptych, that artist from this country showed cats in various states of being awake and sleeping. The teal-colored bottom half of a work from this country is obscured by a blossoming  plum tree in the foreground. A work from this country which uses fine black lines to represent rain over a bridge was copied by Vincent van Gogh. A sky colored using Prussian Blue surrounds the central object of a work from this country, Fine Wind, Clear Morning. For 10 points, what country was home to the artist of the 53 Stations of the Tokaido?","Japan  ",Fine Arts,9
"A concerto for this instrument opens with two pairs of arpeggiated ascending D’s and A’s by the harp before a brief flute cadenza. Ten sections described as “waves of emotion” make up Qigang Chen’s 2017 concerto for this instrument, The Joy of Suffering. The Inner Mongolia Suite for this instrument, including the popular selection “Nostalgia,” was written by this instrument’s “king,” Ma Sicong. A series of low soloistic features for this instrument appear in Tan Dun’s soundtrack to  Hero. A seven-movement concerto for this instrument co-written by Chen Gang and He Zhanhao depicts the lives of Zhu and Liang from the title legend. This instrument is the soloist for The Butterfly Lovers Concerto, where it is sometimes replaced with the erhu. For 10 points, Ziyu He and Ray Chen are winners of the Menuhin Competition for what highest string instrument?",violin ,Fine Arts,9
"A song about a ring-wearing space pilot named Beto opens a rock album from this country by an artist who also released an album dedicated to the philosophy of Antonin Artaud. That guitarist from this country founded the bands Almendra and Invisible. An earlier artist from this country who wrote a song likening infatuation to a gambler’s horse racing addiction died in a plane crash over Colombia. A composer from this country used a portmanteau including the word  “Libertad” to signify his emulation of a new style of a musical genre that developed out of this country’s milonga style. Luis Spinetta was part of this country’s rock nacional movement. A hybrid genre from this country produced songs like Carlos Gardel’s “Por una cabeza” and heavily incorporates bandoneón. For 10 points, name this South American country whose native Astor Piazzolla composed hundreds of tangos.",Argentina ,Fine Arts,9
"Composer and type of piece required. The composer of these works crafted the song “My Slumber Grows Ever More Peaceful” from a 6/4 cello theme opening “D, short C, E-flat, D” that opens the slow movement of the last of these works. A forceful “D E D E F” from the soloist opens a movement from the last of these works. The first of these works has a Baroque-style D minor rondo finale and was notoriously played at half-speed by  Glenn Gould. The second and last of these pieces, dedicated to Eduard Marxsen, has a stormy movement that its composer joked was a “tiny wisp of a scherzo” and opens with a horn solo before the soloist enters with gentle, rising B-flat major chords. Clara Schumann was the soloist for an 1861 performance of one of these pieces, with its composer conducting. For 10 points, name these pieces for keyboard and orchestra by the composer of the Hungarian Dances and German Requiem.",piano concertos by Johannes Brahms ,Fine Arts,9
"For one song, this person convinced saxophonist Tom Scott to play the Lyricon wind synthesizer while the main artist recorded overdubs through a cardboard tube. This frequent collaborator of Bruce Swedien released a song named for the Japanese title of the explicit film In the Realm of the Senses, convinced a more famous artist to cover Yellow Magic Orchestra’s “Behind the Mask,” and inspired the stage name of Studio Ghibli’s composer. Miles Davis’s final album was conducted by this person at the Montreux Jazz Festival. This student of  Nadia Boulanger composed the scores for 1985’s The Color Purple, In the Heat of the Night, and The Wiz. Beyoncé and Georg Solti  are the only people with more Grammys than this producer, who won for his work on “P.Y.T. ” and “We Are the World.” For 10 points, name this producer of Michael Jackson’s albums Bad and Thriller.","Quincy Jones  ",Fine Arts,9
